Tick;Step;DateTime;ActionPoints;Alive;Color;Energy;GamePoints;MemberId;RemainingShots;Stance;TeamName;VisibilityRange;VisualRange;WasTaggedLastTick;XCor;XSpawn;YCor;YSpawn;X;Y;ID
1352;1352;2021-01-01T11:22:32.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
1352;1352;2021-01-01T11:22:32.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
1352;1352;2021-01-01T11:22:32.0000000+01:00;4;True;Red;100;150;3;3;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
1352;1352;2021-01-01T11:22:32.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
1352;1352;2021-01-01T11:22:32.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
1353;1353;2021-01-01T11:22:33.0000000+01:00;4;True;Red;100;620;2;2;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
1353;1353;2021-01-01T11:22:33.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
1353;1353;2021-01-01T11:22:33.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;17;1;9;1;17;9;01c1a908-a3a5-43dd-8629-5633e8b0a088
1353;1353;2021-01-01T11:22:33.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
1353;1353;2021-01-01T11:22:33.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
1353;1353;2021-01-01T11:22:33.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
1353;1353;2021-01-01T11:22:33.0000000+01:00;4;True;Red;100;150;3;2;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
1353;1353;2021-01-01T11:22:33.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
1353;1353;2021-01-01T11:22:33.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
1354;1354;2021-01-01T11:22:34.0000000+01:00;4;True;Red;100;620;2;1;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
1354;1354;2021-01-01T11:22:34.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
1354;1354;2021-01-01T11:22:34.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;16;1;10;1;16;10;01c1a908-a3a5-43dd-8629-5633e8b0a088
1354;1354;2021-01-01T11:22:34.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
1354;1354;2021-01-01T11:22:34.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
1354;1354;2021-01-01T11:22:34.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
1354;1354;2021-01-01T11:22:34.0000000+01:00;4;True;Red;100;150;3;1;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
1354;1354;2021-01-01T11:22:34.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
1354;1354;2021-01-01T11:22:34.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
1355;1355;2021-01-01T11:22:35.0000000+01:00;4;True;Red;100;620;2;0;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
1355;1355;2021-01-01T11:22:35.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
1355;1355;2021-01-01T11:22:35.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;16;1;11;1;16;11;01c1a908-a3a5-43dd-8629-5633e8b0a088
1355;1355;2021-01-01T11:22:35.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
1355;1355;2021-01-01T11:22:35.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
1355;1355;2021-01-01T11:22:35.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
1355;1355;2021-01-01T11:22:35.0000000+01:00;4;True;Red;100;150;3;0;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
1355;1355;2021-01-01T11:22:35.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
1355;1355;2021-01-01T11:22:35.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
1356;1356;2021-01-01T11:22:36.0000000+01:00;1;True;Red;100;620;2;4;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
1356;1356;2021-01-01T11:22:36.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
1356;1356;2021-01-01T11:22:36.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;16;1;12;1;16;12;01c1a908-a3a5-43dd-8629-5633e8b0a088
1356;1356;2021-01-01T11:22:36.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
1356;1356;2021-01-01T11:22:36.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
1356;1356;2021-01-01T11:22:36.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
1356;1356;2021-01-01T11:22:36.0000000+01:00;1;True;Red;100;150;3;4;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
1356;1356;2021-01-01T11:22:36.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
1356;1356;2021-01-01T11:22:36.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
1357;1357;2021-01-01T11:22:37.0000000+01:00;4;True;Red;100;620;2;3;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
1357;1357;2021-01-01T11:22:37.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
1357;1357;2021-01-01T11:22:37.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;16;1;13;1;16;13;01c1a908-a3a5-43dd-8629-5633e8b0a088
1357;1357;2021-01-01T11:22:37.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
1357;1357;2021-01-01T11:22:37.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
1357;1357;2021-01-01T11:22:37.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
1357;1357;2021-01-01T11:22:37.0000000+01:00;4;True;Red;100;150;3;3;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
1357;1357;2021-01-01T11:22:37.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
1357;1357;2021-01-01T11:22:37.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
1358;1358;2021-01-01T11:22:38.0000000+01:00;4;True;Red;100;620;2;2;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
1358;1358;2021-01-01T11:22:38.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
1358;1358;2021-01-01T11:22:38.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;16;1;14;1;16;14;01c1a908-a3a5-43dd-8629-5633e8b0a088
1358;1358;2021-01-01T11:22:38.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
1358;1358;2021-01-01T11:22:38.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
1358;1358;2021-01-01T11:22:38.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
1358;1358;2021-01-01T11:22:38.0000000+01:00;4;True;Red;100;150;3;2;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
1358;1358;2021-01-01T11:22:38.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
1358;1358;2021-01-01T11:22:38.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
1359;1359;2021-01-01T11:22:39.0000000+01:00;4;True;Red;100;620;2;1;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
1359;1359;2021-01-01T11:22:39.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
1359;1359;2021-01-01T11:22:39.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;16;1;15;1;16;15;01c1a908-a3a5-43dd-8629-5633e8b0a088
1359;1359;2021-01-01T11:22:39.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
1359;1359;2021-01-01T11:22:39.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
1359;1359;2021-01-01T11:22:39.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
1359;1359;2021-01-01T11:22:39.0000000+01:00;4;True;Red;100;150;3;1;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
1359;1359;2021-01-01T11:22:39.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
1359;1359;2021-01-01T11:22:39.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
1360;1360;2021-01-01T11:22:40.0000000+01:00;4;True;Red;100;620;2;0;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
1360;1360;2021-01-01T11:22:40.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
1360;1360;2021-01-01T11:22:40.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;16;1;16;1;16;16;01c1a908-a3a5-43dd-8629-5633e8b0a088
1360;1360;2021-01-01T11:22:40.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
1360;1360;2021-01-01T11:22:40.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
1360;1360;2021-01-01T11:22:40.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
1360;1360;2021-01-01T11:22:40.0000000+01:00;4;True;Red;100;150;3;0;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
1360;1360;2021-01-01T11:22:40.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
1360;1360;2021-01-01T11:22:40.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
1361;1361;2021-01-01T11:22:41.0000000+01:00;1;True;Red;100;620;2;4;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
1361;1361;2021-01-01T11:22:41.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
1361;1361;2021-01-01T11:22:41.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;16;1;17;1;16;17;01c1a908-a3a5-43dd-8629-5633e8b0a088
1361;1361;2021-01-01T11:22:41.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
1361;1361;2021-01-01T11:22:41.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
1361;1361;2021-01-01T11:22:41.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
1361;1361;2021-01-01T11:22:41.0000000+01:00;1;True;Red;100;150;3;4;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
1361;1361;2021-01-01T11:22:41.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
1361;1361;2021-01-01T11:22:41.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
1362;1362;2021-01-01T11:22:42.0000000+01:00;4;True;Red;100;620;2;3;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
1362;1362;2021-01-01T11:22:42.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
1362;1362;2021-01-01T11:22:42.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;17;1;18;1;17;18;01c1a908-a3a5-43dd-8629-5633e8b0a088
1362;1362;2021-01-01T11:22:42.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
1362;1362;2021-01-01T11:22:42.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
1362;1362;2021-01-01T11:22:42.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
1362;1362;2021-01-01T11:22:42.0000000+01:00;4;True;Red;100;150;3;3;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
1362;1362;2021-01-01T11:22:42.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
1362;1362;2021-01-01T11:22:42.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
1363;1363;2021-01-01T11:22:43.0000000+01:00;4;True;Red;100;620;2;2;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
1363;1363;2021-01-01T11:22:43.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
1363;1363;2021-01-01T11:22:43.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;18;1;18;1;18;18;01c1a908-a3a5-43dd-8629-5633e8b0a088
1363;1363;2021-01-01T11:22:43.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
1363;1363;2021-01-01T11:22:43.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
1363;1363;2021-01-01T11:22:43.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
1363;1363;2021-01-01T11:22:43.0000000+01:00;4;True;Red;100;150;3;2;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
1363;1363;2021-01-01T11:22:43.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
1363;1363;2021-01-01T11:22:43.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
1364;1364;2021-01-01T11:22:44.0000000+01:00;4;True;Red;100;620;2;1;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
1364;1364;2021-01-01T11:22:44.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
1364;1364;2021-01-01T11:22:44.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;19;1;18;1;19;18;01c1a908-a3a5-43dd-8629-5633e8b0a088
1364;1364;2021-01-01T11:22:44.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
1364;1364;2021-01-01T11:22:44.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
1364;1364;2021-01-01T11:22:44.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
1364;1364;2021-01-01T11:22:44.0000000+01:00;4;True;Red;100;150;3;1;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
1364;1364;2021-01-01T11:22:44.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
1364;1364;2021-01-01T11:22:44.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
1365;1365;2021-01-01T11:22:45.0000000+01:00;4;True;Red;100;620;2;0;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
1365;1365;2021-01-01T11:22:45.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
1365;1365;2021-01-01T11:22:45.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;20;1;18;1;20;18;01c1a908-a3a5-43dd-8629-5633e8b0a088
1365;1365;2021-01-01T11:22:45.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
1365;1365;2021-01-01T11:22:45.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
1365;1365;2021-01-01T11:22:45.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
1365;1365;2021-01-01T11:22:45.0000000+01:00;4;True;Red;100;150;3;0;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
1365;1365;2021-01-01T11:22:45.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
1365;1365;2021-01-01T11:22:45.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
1366;1366;2021-01-01T11:22:46.0000000+01:00;1;True;Red;100;620;2;4;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
1366;1366;2021-01-01T11:22:46.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
1366;1366;2021-01-01T11:22:46.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;21;1;19;1;21;19;01c1a908-a3a5-43dd-8629-5633e8b0a088
1366;1366;2021-01-01T11:22:46.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
1366;1366;2021-01-01T11:22:46.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
1366;1366;2021-01-01T11:22:46.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
1366;1366;2021-01-01T11:22:46.0000000+01:00;1;True;Red;100;150;3;4;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
1366;1366;2021-01-01T11:22:46.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
1366;1366;2021-01-01T11:22:46.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
1367;1367;2021-01-01T11:22:47.0000000+01:00;4;True;Red;100;620;2;3;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
1367;1367;2021-01-01T11:22:47.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
1367;1367;2021-01-01T11:22:47.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;22;1;20;1;22;20;01c1a908-a3a5-43dd-8629-5633e8b0a088
1367;1367;2021-01-01T11:22:47.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
1367;1367;2021-01-01T11:22:47.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
1367;1367;2021-01-01T11:22:47.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
1367;1367;2021-01-01T11:22:47.0000000+01:00;4;True;Red;100;150;3;3;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
1367;1367;2021-01-01T11:22:47.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
1367;1367;2021-01-01T11:22:47.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
1368;1368;2021-01-01T11:22:48.0000000+01:00;4;True;Red;100;620;2;2;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
